epoch,train_loss,train_sup,train_phys,val_loss,val_sup,val_phys
1,0.125845653570889,0.125845653570889,0.0,0.03606384643353522,0.03606384643353522,0.0
2,0.04034904039763227,0.04034904039763227,0.0,0.022350181896562973,0.022350181896562973,0.0
3,0.024739155001220717,0.024739155001220717,0.0,0.02570143448046693,0.02570143448046693,0.0
4,0.020672919586578516,0.020672919586578516,0.0,0.01191291947358338,0.01191291947358338,0.0
5,0.01784836966760879,0.01784836966760879,0.0,0.012973623251797586,0.012973623251797586,0.0
6,0.015008042485294802,0.015008042485294802,0.0,0.014431022736731872,0.014431022736731872,0.0
7,0.014727314484168664,0.014727314484168664,0.0,0.017954853149674675,0.017954853149674675,0.0
8,0.013038118188480339,0.013038118188480339,0.0,0.01773827615846506,0.01773827615846506,0.0
9,0.013979931127885608,0.013979931127885608,0.0,0.01855777020490879,0.01855777020490879,0.0
10,0.01197806960708198,0.01197806960708198,0.0,0.008578267536158491,0.008578267536158491,0.0
11,0.011438068157025201,0.011438068157025201,0.0,0.009616886060803426,0.009616886060803426,0.0
12,0.012037661906613074,0.012037661906613074,0.0,0.009040163019023736,0.009040163019023736,0.0
13,0.010686571050759201,0.010686571050759201,0.0,0.017646836959004045,0.017646836959004045,0.0
14,0.010978347636017212,0.010978347636017212,0.0,0.010187553891718309,0.010187553891718309,0.0
15,0.01105298428378198,0.01105298428378198,0.0,0.009621294143694748,0.009621294143694748,0.0
16,0.010715336426294336,0.010715336426294336,0.0,0.008685889771235354,0.008685889771235354,0.0
17,0.010197490901634503,0.010197490901634503,0.0,0.008563804935749682,0.008563804935749682,0.0
18,0.009597889449954468,0.009597889449954468,0.0,0.007291999583402342,0.007291999583402342,0.0
19,0.009651775565052511,0.009651775565052511,0.0,0.008026218823442016,0.008026218823442016,0.0
20,0.00994512548747131,0.00994512548747131,0.0,0.009163720845203,0.009163720845203,0.0
21,0.009401102997727154,0.009401102997727154,0.0,0.008766114552300367,0.008766114552300367,0.0
22,0.008927141428992768,0.008927141428992768,0.0,0.007932094452823554,0.007932094452823554,0.0
23,0.010085805945374808,0.010085805945374808,0.0,0.00794989189464518,0.00794989189464518,0.0
24,0.009264318141696237,0.009264318141696237,0.0,0.014242162541095948,0.014242162541095948,0.0
25,0.009632663180931216,0.009632663180931216,0.0,0.01371293946313616,0.01371293946313616,0.0
26,1.5294120217699738,0.005933423984948608,1.523478596848361,1.5279784582689138,0.007297288795130071,1.5206811731446996
27,1.5228668980135056,0.00577872709740089,1.5170881701717156,1.5246607141937325,0.006915373303920075,1.517745345786303
28,1.5261503515947201,0.0058186575580862765,1.520331695151434,1.5125843941451547,0.007377627511722423,1.5052067727861769
29,1.5344824920389992,0.005625112379243996,1.5288573781971058,1.542303890703681,0.006833477115740792,1.5354704107501793
30,1.5383230231805125,0.005740435616169184,1.5325825861175635,1.5495462760240017,0.006911905089498781,1.5426343637193267
31,1.5412470826004248,0.00561017379262142,1.5356369109016443,1.541158036022129,0.006856208524145123,1.5343018301024645
32,1.5462152818469281,0.005606933070432732,1.5406083495700111,1.5492298788653163,0.006846880542778711,1.542382999050048
33,1.53726858068671,0.005588557529415614,1.5316800233650798,1.4795140158273503,0.010298977391640962,1.4692150397363786
34,1.5413952247783247,0.0055678196314929325,1.5358274051771699,1.5576697727163396,0.006782350944349728,1.5508874245211022
35,1.5455964073565598,0.005462861717606677,1.5401335455010912,1.539426837495701,0.006861268190411198,1.532565567099645
36,1.5393580515798009,0.005418824294732452,1.5339392277746777,1.537188699323974,0.006889561508674768,1.530299137839063
37,1.5323261305037272,0.005441014749187956,1.5268851148709133,1.520260267450424,0.006901131837301494,1.51335913243289
38,1.5258432870935235,0.005493492548934109,1.5203497949671059,1.5480348678406126,0.0070121855937314995,1.541022687734007
39,1.5205910910942202,0.005434592200501234,1.5151565001264078,1.463519802528941,0.008206469813378494,1.4553133356208332
40,1.5121945033333726,0.005356359669067262,1.506838143110227,1.5152910528425685,0.006821933049824672,1.5084691231033045
41,1.5115352886196518,0.005513291802010711,1.5060219967235362,1.508619011697655,0.006879824175680886,1.5017391873036563
42,1.5170242226831772,0.005541774162344153,1.5114824482647777,1.5216502665045732,0.006819807045562294,1.5148304627089202
43,1.5155186678881265,0.0052760535308243725,1.510242612805637,1.5181046931329603,0.0067575123828505015,1.511347176161355
44,1.5192324002488473,0.005532396488628235,1.5137000020784823,1.5246454952005855,0.006708056491105256,1.5179374368783252
45,1.5251871027771984,0.0054590987620325845,1.5197280058560918,1.5291935851474008,0.006914701207496838,1.5222788916941652
46,1.5214023542532895,0.005382057602540344,1.5160202972800998,1.5487498848024244,0.007063014398390479,1.541686869414148
47,1.5202957614138946,0.005404635133452918,1.5148911271017074,1.5324128536050192,0.006858728139905759,1.525554125135887
48,1.5319595493523748,0.005326687708914418,1.526632862370794,1.5431374152620396,0.0069325102894346674,1.5362049041393993
49,1.5337105620815572,0.005319908720070739,1.5283906540645873,1.55127388649358,0.007118612142700791,1.5441552711847761
