epoch,train_loss,train_sup,train_phys,val_loss,val_sup,val_phys
1,0.917355865240097,0.8159782886505127,1.013775782238654,0.681392103433609,0.5810640156269073,1.0032809432882237
2,0.5160911589860916,0.4114290714263916,1.0466208475112693,0.4145718067884445,0.2952941805124283,1.1927761954172384
3,0.451545849442482,0.3230256110429764,1.2852024150450418,0.4142710715532303,0.29596950113773346,1.18301570717461
4,0.4032137393951416,0.2968528658151627,1.063608744435193,0.4058227837085724,0.2962009012699127,1.0962187907067853
5,0.40508789122104644,0.2939507067203522,1.1113718331773048,0.40374656021595,0.28454266488552094,1.1920389054370777
