epoch,train_loss,train_sup,train_phys,val_loss,val_sup,val_phys
1,0.2444804745875299,0.2444804745875299,0.0,0.1656672779098153,0.1656672779098153,0.0
2,0.15111946333944798,0.15111946333944798,0.0,0.14555959915742278,0.14555959915742278,0.0
3,0.12674297766387463,0.12674297766387463,0.0,0.12922378834336995,0.12922378834336995,0.0
4,0.11179584054648876,0.11179584054648876,0.0,0.13004751022905112,0.13004751022905112,0.0
5,0.12182787895202636,0.12182787895202636,0.0,0.10879652257077396,0.10879652257077396,0.0
6,0.0979639845378697,0.0979639845378697,0.0,0.09797837519086898,0.09797837519086898,0.0
7,0.09579541184566916,0.09579541184566916,0.0,0.10637642965652049,0.10637642965652049,0.0
8,0.08930847424827516,0.08930847424827516,0.0,0.10163584628142416,0.10163584628142416,0.0
9,0.08698231406323612,0.08698231406323612,0.0,0.100758016705513,0.100758016705513,0.0
10,0.07964615294802933,0.07964615294802933,0.0,0.09269374790601433,0.09269374790601433,0.0
11,0.10314875683840365,0.10314875683840365,0.0,0.1243192514963448,0.1243192514963448,0.0
12,0.10049515504948794,0.10049515504948794,0.0,0.10169245825149119,0.10169245825149119,0.0
13,0.08764073504321278,0.08764073504321278,0.0,0.09505548161454498,0.09505548161454498,0.0
14,0.08024839345924556,0.08024839345924556,0.0,0.09821237470023333,0.09821237470023333,0.0
15,0.0806947641838342,0.0806947641838342,0.0,0.09173370159696788,0.09173370159696788,0.0
16,0.07695524770207703,0.07695524770207703,0.0,0.08920782473869622,0.08920782473869622,0.0
17,0.07281525262258946,0.07281525262258946,0.0,0.08330013326369226,0.08330013326369226,0.0
18,0.06810961694922298,0.06810961694922298,0.0,0.0834469162626192,0.0834469162626192,0.0
19,0.06568899072241038,0.06568899072241038,0.0,0.08363917142152787,0.08363917142152787,0.0
20,0.06508536499086767,0.06508536499086767,0.0,0.08622207183390856,0.08622207183390856,0.0
21,0.06868012891244143,0.06868012891244143,0.0,0.07915162860415875,0.07915162860415875,0.0
22,0.06151380433980375,0.06151380433980375,0.0,0.07516379159875214,0.07516379159875214,0.0
23,0.05839007404819131,0.05839007404819131,0.0,0.07525244417600334,0.07525244417600334,0.0
24,0.05680586448311806,0.05680586448311806,0.0,0.08084303176496178,0.08084303176496178,0.0
25,0.054134893078356984,0.054134893078356984,0.0,0.06978268183302135,0.06978268183302135,0.0
26,0.05213837990537286,0.05213837990537286,0.0,0.06528021276462823,0.06528021276462823,0.0
27,0.050649893324822184,0.050649893324822184,0.0,0.06466957890894263,0.06466957890894263,0.0
28,0.04884448551572859,0.04884448551572859,0.0,0.07987868663854897,0.07987868663854897,0.0
29,0.047284989627543836,0.047284989627543836,0.0,0.06887452068738639,0.06887452068738639,0.0
30,0.04465777694946155,0.04465777694946155,0.0,0.06274422145448626,0.06274422145448626,0.0
31,0.0513741607782431,0.0513741607782431,0.0,0.06591652678791433,0.06591652678791433,0.0
32,0.0458640210358426,0.0458640210358426,0.0,0.07847131321206689,0.07847131321206689,0.0
33,0.04260160574084148,0.04260160574084148,0.0,0.05893709739437327,0.05893709739437327,0.0
34,0.04068588379584253,0.04068588379584253,0.0,0.07111429502256214,0.07111429502256214,0.0
35,0.039933966309763494,0.039933966309763494,0.0,0.057344711795449255,0.057344711795449255,0.0
36,0.03869622168969363,0.03869622168969363,0.0,0.08638165741693228,0.08638165741693228,0.0
37,0.03982325508398935,0.03982325508398935,0.0,0.06229009190574288,0.06229009190574288,0.0
38,0.044391849995125084,0.044391849995125084,0.0,0.08921657349914312,0.08921657349914312,0.0
39,0.044050717218779026,0.044050717218779026,0.0,0.06455432992894203,0.06455432992894203,0.0
40,0.03903387611871585,0.03903387611871585,0.0,0.052804167384747414,0.052804167384747414,0.0
41,0.03556800614250824,0.03556800614250824,0.0,0.05988882070407271,0.05988882070407271,0.0
42,0.04830607986450195,0.04830607986450195,0.0,0.05990992432460189,0.05990992432460189,0.0
43,0.036427428749389944,0.036427428749389944,0.0,0.055067374580539764,0.055067374580539764,0.0
44,0.035237974420655516,0.035237974420655516,0.0,0.05946483317296952,0.05946483317296952,0.0
45,0.03622068328829482,0.03622068328829482,0.0,0.07192114606034011,0.07192114606034011,0.0
46,0.03329105524905026,0.03329105524905026,0.0,0.04923314343905076,0.04923314343905076,0.0
47,0.036403295171447095,0.036403295171447095,0.0,0.05945313453441486,0.05945313453441486,0.0
48,0.03640432529058307,0.03640432529058307,0.0,0.047120350894983856,0.047120350894983856,0.0
49,0.027555430874228477,0.027555430874228477,0.0,0.08458990349434316,0.08458990349434316,0.0
50,0.038380999770481136,0.038380999770481136,0.0,0.05510835968423635,0.05510835968423635,0.0
51,0.038547342697158454,0.038547342697158454,0.0,0.06899067138321698,0.06899067138321698,0.0
52,0.035949219293426725,0.035949219293426725,0.0,0.051814791678916665,0.051814791678916665,0.0
53,0.02949558049114421,0.02949558049114421,0.0,0.0660777665115893,0.0660777665115893,0.0
54,0.02775575342075899,0.02775575342075899,0.0,0.048544930769130586,0.048544930769130586,0.0
55,0.03184305858798325,0.03184305858798325,0.0,0.04156210048822686,0.04156210048822686,0.0
56,0.030920038881711662,0.030920038881711662,0.0,0.058944437289610505,0.058944437289610505,0.0
57,0.02857048119511455,0.02857048119511455,0.0,0.04626312088221311,0.04626312088221311,0.0
58,0.03158185246493667,0.03158185246493667,0.0,0.06939274809788913,0.06939274809788913,0.0
59,0.03419249885296449,0.03419249885296449,0.0,0.04654752982081845,0.04654752982081845,0.0
60,0.03657767985155806,0.03657767985155806,0.0,0.05699165082070976,0.05699165082070976,0.0
61,0.029987287662923336,0.029987287662923336,0.0,0.06489602803718299,0.06489602803718299,0.0
62,0.02658458029758185,0.02658458029758185,0.0,0.05073117503197864,0.05073117503197864,0.0
63,0.030818587225629017,0.030818587225629017,0.0,0.05093483356526121,0.05093483356526121,0.0
64,0.02904171919869259,0.02904171919869259,0.0,0.05016491838265211,0.05016491838265211,0.0
65,0.024686358691193164,0.024686358691193164,0.0,0.04574480357114226,0.04574480357114226,0.0
66,0.03174907353008166,0.03174907353008166,0.0,0.06049692802596837,0.06049692802596837,0.0
67,0.030554858474060892,0.030554858474060892,0.0,0.06255779406055809,0.06255779406055809,0.0
68,0.032563835997600106,0.032563835997600106,0.0,0.04541400778107345,0.04541400778107345,0.0
69,0.02511070389440283,0.02511070389440283,0.0,0.04196927828947082,0.04196927828947082,0.0
70,0.01719146475987509,0.01719146475987509,0.0,0.05661738449241966,0.05661738449241966,0.0
71,0.028519613892771304,0.028519613892771304,0.0,0.043340225850697606,0.043340225850697606,0.0
