epoch,train_loss,train_sup,train_phys,val_loss,val_sup,val_phys
1,0.1816201506622653,0.1816201506622653,0.0,0.01234437813835977,0.01234437813835977,0.0
2,0.012885776971848558,0.012885776971848558,0.0,0.00767961635060356,0.00767961635060356,0.0
3,0.012277297294846112,0.012277297294846112,0.0,0.007943504033184995,0.007943504033184995,0.0
4,0.011803136434210748,0.011803136434210748,0.0,0.016291716055872065,0.016291716055872065,0.0
5,0.01103712970087447,0.01103712970087447,0.0,0.011143529004818888,0.011143529004818888,0.0
6,0.0102993636396007,0.0102993636396007,0.0,0.0072326944539013935,0.0072326944539013935,0.0
7,0.010190462682284926,0.010190462682284926,0.0,0.007452389186979787,0.007452389186979787,0.0
8,0.010070071510944615,0.010070071510944615,0.0,0.015846704889903078,0.015846704889903078,0.0
9,0.009330066493163548,0.009330066493163548,0.0,0.007544827981504143,0.007544827981504143,0.0
10,0.008957650786337557,0.008957650786337557,0.0,0.007160493622333213,0.007160493622333213,0.0
11,0.00950230386782908,0.00950230386782908,0.0,0.007587096386106021,0.007587096386106021,0.0
12,0.009235334273920202,0.009235334273920202,0.0,0.010912167454559446,0.010912167454559446,0.0
13,0.009224210328876206,0.009224210328876206,0.0,0.007962563051598169,0.007962563051598169,0.0
14,0.008562361887958643,0.008562361887958643,0.0,0.006928932318608743,0.006928932318608743,0.0
15,0.008833102993577126,0.008833102993577126,0.0,0.008866524542884032,0.008866524542884032,0.0
16,0.008547446973517947,0.008547446973517947,0.0,0.007967132923031549,0.007967132923031549,0.0
17,0.008355192350056825,0.008355192350056825,0.0,0.00670666806699901,0.00670666806699901,0.0
18,0.008662701875384675,0.008662701875384675,0.0,0.007708467269427154,0.007708467269427154,0.0
19,0.007917946665804781,0.007917946665804781,0.0,0.006833456999700361,0.006833456999700361,0.0
20,0.008321621352277948,0.008321621352277948,0.0,0.00859432640132734,0.00859432640132734,0.0
21,0.008203519245753816,0.008203519245753816,0.0,0.0068312978087169815,0.0068312978087169815,0.0
22,0.007844475502902562,0.007844475502902562,0.0,0.007054588109699063,0.007054588109699063,0.0
23,0.008440430112816744,0.008440430112816744,0.0,0.006716142082885329,0.006716142082885329,0.0
24,0.007869666933020275,0.007869666933020275,0.0,0.007060624910931557,0.007060624910931557,0.0
25,0.008660561429898508,0.008660561429898508,0.0,0.007019892301346652,0.007019892301346652,0.0
26,0.1386812513724336,0.005368392531226609,1.3331285654646328,0.13467216723693345,0.006802040234062675,1.2787012431971336
27,0.13669624658280244,0.00528275778241614,1.3141348643559545,0.1384013274539552,0.006668849991627778,1.3173247502741217
28,0.13741352891601985,0.0053539722531973566,1.3205955409927377,0.13967902497750914,0.006571432911881378,1.3310758911682934
29,0.13838409785299724,0.005264965338900955,1.3311913001658882,0.13978703367986722,0.006720110025643173,1.330669209004162
30,0.14575820081002996,0.005150483683874501,1.4060771464139472,0.14901560335280653,0.00655487273106265,1.424607279697459
31,0.1455651657889364,0.005293695076807698,1.4027146816676768,0.14573337728838007,0.00674860518333599,1.389847701017609
32,0.1436406463903085,0.005107271923801557,1.3853337189610606,0.14436190296522158,0.010463565862131121,1.3389833468103591
33,0.1399594334383782,0.005066604739740671,1.3489282658888653,0.13979481703819271,0.006701487439544192,1.330933273046793
34,0.1417674304583363,0.005200122375324912,1.3656730564820303,0.15308255131194692,0.0076540207078514486,1.4542852835264983
35,0.14272767146261567,0.005162789193299834,1.3756487993681779,0.14279419290805292,0.006530179954985258,1.3626401020946386
36,0.13728005979847036,0.005081576845035933,1.3219848066624988,0.1385817418800678,0.0064491287363741,1.3213261114117398
