epoch,train_loss,train_sup,train_phys,val_loss,val_sup,val_phys
1,0.2768990148281222,0.12939694443137686,1.475020677044951,0.20884695374769366,0.05775436198946735,1.5109258882864975
2,0.20964542231519706,0.05033839284344596,1.5930702635775187,0.18368192800058575,0.03444722527707787,1.492346998549508
3,0.1900588701505395,0.033033197845684856,1.570256696107793,0.17649941335984332,0.030622252626316678,1.4587715837561672
4,0.17825075353361133,0.021808335443050223,1.5644241546099469,0.1719826094940037,0.0147787053796775,1.5720390135835027
5,0.17273067242740225,0.018145817242947282,1.545848526655016,0.1698445884990478,0.012549846704622652,1.5729473983188587
6,0.1702157813870199,0.015065800172985483,1.5514997857030801,0.17397937484219403,0.012791918799445636,1.6118745202878986
7,0.1653624709872121,0.013859039609628854,1.515034288132198,0.16059005735609347,0.009768647179310768,1.5082140710212286
8,0.16180246213845456,0.012483548587587582,1.4931891111135969,0.21689296765866395,0.050468916778904416,1.664240476628858
9,0.16389433242242066,0.014567329438413584,1.4932700052985524,0.15659883426513502,0.009676503614957506,1.4692232917674515
10,0.1615652871180167,0.012465664811027876,1.490996198945822,0.1561962738856227,0.01270451244631849,1.4349175944270005
11,0.16056886261265366,0.013091292037975951,1.4747756808293015,0.1604732119305405,0.010590059291306481,1.4988315060526556
12,0.15667248171339082,0.011963217311586104,1.4470926200603396,0.17140109178994944,0.018303118802120485,1.5309797004162662
13,0.15576204677667171,0.01221411763912488,1.4354792673589936,0.15990685508725885,0.013285591225920546,1.4662126135564368
14,0.15452727012617828,0.010528953818118436,1.43998313932818,0.15879121766297402,0.008975251958148503,1.4981596325626394
15,0.15356241158099682,0.010497299546073344,1.4306510977388922,0.18666126224362922,0.031345992360241756,1.5531526604247192
16,0.15317162847225724,0.01099796659054333,1.4217365919751093,0.1581460014208705,0.013143935815213684,1.4500206354224763
17,0.15217875984252108,0.0098010227105285,1.4237773443961974,0.14820998108494068,0.007773337594960526,1.4043664094097827
18,0.1488575744607453,0.01086370115105087,1.3799387098246614,0.14509784006430004,0.009052254383321183,1.360455833524167
19,0.1487945964996802,0.010521943380929927,1.3827265079076037,0.14889249839111715,0.007875401324531186,1.4101709443295067
20,0.15083519018064664,0.009849859705366905,1.4098532778624178,0.15647865780545567,0.010689553476711121,1.4578910152652786
21,0.1508008004146632,0.009562046281888566,1.4123875153521197,0.15237345229722782,0.007924929187838044,1.4444852107596728
22,0.1535594338739998,0.009576572647890753,1.4398285878542503,0.15953315442015312,0.010171896506876065,1.493612558363441
23,0.150254996945991,0.009546080181386947,1.407089143069274,0.1487881627134577,0.0073727690231791855,1.4141539162444978
24,0.15172490988867543,0.009387411750933302,1.4233749561537687,0.1538418607039009,0.008089172147760938,1.4575268662945484
25,0.15303963211370072,0.009704826406650015,1.4333480302541663,0.15245722225326264,0.009750682589790399,1.4270653728983131
26,0.1533564845771581,0.009048832665375562,1.4430764915912864,0.15403417018270063,0.008895367851360941,1.4513879982297304
27,0.15214343996965463,0.00965126493127633,1.424921728442654,0.1566358536794157,0.009429321128353587,1.4720653028872448
28,0.15292986449307858,0.008861575053932718,1.4406828661336608,0.1697630295139587,0.022108311487451016,1.4765471483686725
