epoch,train_loss,train_sup,train_phys,val_loss,val_sup,val_phys
1,0.2589767633979734,0.2589767633979734,0.0,0.03107913114529635,0.03107913114529635,0.0
2,0.01663776770836006,0.01663776770836006,0.0,0.013032210048376805,0.013032210048376805,0.0
3,0.01208332415869905,0.01208332415869905,0.0,0.007500094030720426,0.007500094030720426,0.0
4,0.009432348907281415,0.009432348907281415,0.0,0.039339999113941475,0.039339999113941475,0.0
5,0.012869614611962716,0.012869614611962716,0.0,0.010139350929031414,0.010139350929031414,0.0
6,0.009892861164028129,0.009892861164028129,0.0,0.02122912370777201,0.02122912370777201,0.0
7,0.008775830889601993,0.008775830889601993,0.0,0.008685203429888048,0.008685203429888048,0.0
8,0.00980433272697563,0.00980433272697563,0.0,0.0068765063583019325,0.0068765063583019325,0.0
9,0.009235388374043186,0.009235388374043186,0.0,0.00740224797447722,0.00740224797447722,0.0
10,0.01009139640181944,0.01009139640181944,0.0,0.007026819140481253,0.007026819140481253,0.0
11,0.00950444939825321,0.00950444939825321,0.0,0.008918353129133937,0.008918353129133937,0.0
12,0.009053069692138834,0.009053069692138834,0.0,0.006564848902295732,0.006564848902295732,0.0
13,0.0092568171269702,0.0092568171269702,0.0,0.006683379801827306,0.006683379801827306,0.0
14,0.008163345828864554,0.008163345828864554,0.0,0.029505866452208943,0.029505866452208943,0.0
15,0.01055130376361173,0.01055130376361173,0.0,0.007937568961919862,0.007937568961919862,0.0
16,0.009153629829663208,0.009153629829663208,0.0,0.00790958650482242,0.00790958650482242,0.0
17,0.008573513752956735,0.008573513752956735,0.0,0.01699918202523674,0.01699918202523674,0.0
18,0.009240289092083725,0.009240289092083725,0.0,0.015301239017086724,0.015301239017086724,0.0
19,0.009109515591306228,0.009109515591306228,0.0,0.011039118396140458,0.011039118396140458,0.0
20,0.00849936601556631,0.00849936601556631,0.0,0.009160229614714072,0.009160229614714072,0.0
21,1.5511170931571394,0.005541008777430112,1.5455760838810824,1.5564771166869573,0.0064134528629005046,1.5500636730816157
22,1.5555860687502854,0.005402650169243942,1.5501834180125666,1.587694371030444,0.007739420323992991,1.5799549575303762
23,1.5551540171213858,0.005304931056507354,1.549849088103484,1.5358543083781289,0.0065786657845213386,1.52927564125922
24,1.552657280322745,0.005237490846895866,1.5474197877158546,1.5645818298771268,0.006579073598654109,1.5580027571154964
25,1.5491108319742217,0.005337034425973834,1.5437737999976786,1.5480179758298964,0.006384245029819015,1.5416337301925058
26,1.5482139324398636,0.005202631322421051,1.543011298955536,1.5306547979513805,0.006771003719006244,1.5238837964004939
27,1.5415805861246672,0.0052139036108694164,1.53636668188621,1.5073594138735817,0.007006807766932373,1.5003526047877376
28,1.537711136632686,0.005415329254788321,1.5322958108135958,1.5142580994537898,0.006771549531203206,1.5074865534487698
29,1.53542722472184,0.005156551083509446,1.5302706751838442,1.5367129147052765,0.006711955642025541,1.530000954600317
30,1.5333603217447405,0.00533791101896976,1.528022410811114,1.530039104677382,0.006504650822968134,1.523534449379122
31,1.531825884354772,0.005029391030927119,1.5267964930479807,1.5293033974511283,0.006287701788096456,1.523015696111889
32,1.5305099404401346,0.005121514284418998,1.5253884240532283,1.5147117532434917,0.0072318660123051985,1.5074798825773454
33,1.5201933492573616,0.005189524155142715,1.5150038261207743,1.5026151637236278,0.0066143021928534535,1.4960008604777242
34,1.5234098331533747,0.0049952805605394555,1.5184145545472287,1.5234383032435463,0.006270327564033366,1.5171679784026406
35,1.5165501924441587,0.005118666429661884,1.511431528858358,1.5053457404885973,0.006549613131071618,1.4987961236860543
36,1.512516497708053,0.005069162408222527,1.5074473328554903,1.5054441860743932,0.006406882513450303,1.499037290908515
37,1.5142668812966746,0.00485429263417616,1.509412587763999,1.5064630451656522,0.0062058563227245555,1.5002571884542701
38,1.5161807657145767,0.004746188163997483,1.5114345756455445,1.503910209451403,0.00864961600226317,1.4952605971918689
39,1.513800330013394,0.004881539859392175,1.5089187902970895,1.4741970158758617,0.007894282233402399,1.4663027323013733
40,1.5105079441047686,0.0049668089015553404,1.505541136793548,1.5010724365711212,0.006680245307853468,1.4943922024575016
