epoch,train_loss,train_sup,train_phys,val_loss,val_sup,val_phys
1,0.18476217902071185,0.18476217902071185,0.0,0.09519654747453474,0.09519654747453474,0.0
2,0.08311098034558394,0.08311098034558394,0.0,0.05139311391948944,0.05139311391948944,0.0
3,0.0601549788291077,0.0601549788291077,0.0,0.06094846304594761,0.06094846304594761,0.0
4,0.04458903649049126,0.04458903649049126,0.0,0.0538558898648868,0.0538558898648868,0.0
5,0.036123993779740314,0.036123993779740314,0.0,0.026927692477502638,0.026927692477502638,0.0
6,0.025208890040536863,0.025208890040536863,0.0,0.025418413869504417,0.025418413869504417,0.0
7,0.02227622077842768,0.02227622077842768,0.0,0.017179392732768542,0.017179392732768542,0.0
8,0.018000149117822915,0.018000149117822915,0.0,0.015666880672575816,0.015666880672575816,0.0
9,0.01944177450915928,0.01944177450915928,0.0,0.015905158189568846,0.015905158189568846,0.0
10,0.014841573588143614,0.014841573588143614,0.0,0.017143052464927592,0.017143052464927592,0.0
11,0.012497000554263843,0.012497000554263843,0.0,0.016644674580588582,0.016644674580588582,0.0
12,0.013522183527607175,0.013522183527607175,0.0,0.012275171917974063,0.012275171917974063,0.0
13,0.012925176471147945,0.012925176471147945,0.0,0.014611467766198552,0.014611467766198552,0.0
14,0.014148852762786284,0.014148852762786284,0.0,0.009539575580718173,0.009539575580718173,0.0
15,0.013505300785006164,0.013505300785006164,0.0,0.009479915993454466,0.009479915993454466,0.0
16,0.011291959282788012,0.011291959282788012,0.0,0.018297861053031824,0.018297861053031824,0.0
17,0.010858171507247168,0.010858171507247168,0.0,0.012335206071535746,0.012335206071535746,0.0
18,0.01024170076403079,0.01024170076403079,0.0,0.00941989143722735,0.00941989143722735,0.0
19,0.01088579022004526,0.01088579022004526,0.0,0.012435392820320669,0.012435392820320669,0.0
20,0.00996703797213206,0.00996703797213206,0.0,0.010764902052913038,0.010764902052913038,0.0
21,0.01061484033333437,0.01061484033333437,0.0,0.010056492948067552,0.010056492948067552,0.0
22,0.011180178153694873,0.011180178153694873,0.0,0.009106711589819974,0.009106711589819974,0.0
23,0.011065518033212806,0.011065518033212806,0.0,0.009902636279418533,0.009902636279418533,0.0
24,0.009235531089456676,0.009235531089456676,0.0,0.01157298560775373,0.01157298560775373,0.0
25,0.009121575358025595,0.009121575358025595,0.0,0.00903414273662271,0.00903414273662271,0.0
26,1.4703043632084232,0.005979274334600954,1.4643250852346799,1.4936506208919345,0.007345816589631362,1.4863048079941013
27,1.4694768196101382,0.0058472063756024135,1.4636296137369313,1.4857428528013683,0.007062199366849936,1.4786806593516044
28,1.471934911158445,0.005620021632036677,1.4663148922540485,1.4714582448913938,0.007064230829114206,1.4643940075138016
29,1.4715584828127488,0.005710141809154146,1.4658483398927868,1.4406182311830067,0.007812001626700207,1.432806231569321
30,1.472216520378058,0.005702126188437081,1.46651439541589,1.4615597199826014,0.007041272366006437,1.4545184516510556
31,1.4726010679626922,0.005628385708518818,1.4669726794342874,1.483914342664537,0.007757899585634559,1.476156439173907
32,1.4739843100952588,0.005533704907009132,1.4684506058737614,1.4597510808990115,0.007010393324543699,1.4527406835159848
33,1.473001213382474,0.005701857365672566,1.4672993545969155,1.4833150392486936,0.006874451803187618,1.476440585750554
34,1.4733131505030808,0.005486358826086919,1.4678267911106335,1.4925174940200079,0.006953796822580486,1.4855637087501468
35,1.472687591322892,0.005555364407562121,1.4671322260391435,1.4773724618412198,0.007015968855523083,1.4703564955483348
36,1.4719210294224947,0.005495312485384098,1.4664257186100929,1.4559482846941267,0.006953024625198893,1.448995253632939
37,1.472618699359665,0.005452089159002939,1.4671666107008712,1.4678923359939031,0.006884189672183268,1.461008150766175
38,1.4732974008690538,0.005379565845383778,1.4679178353086368,1.4715655829225267,0.006776784267761589,1.464788797060176
39,1.473339109112033,0.005466129356202093,1.467872979722435,1.4361517954440344,0.007728487970390623,1.428423311797873
40,1.4754138338765939,0.005415733373251842,1.469998098388732,1.4808729447069622,0.0067056843281967475,1.474167256409095
41,1.4744071218607238,0.005636875227535349,1.468770249080445,1.4872347996348427,0.0068055273877689615,1.4804292760996358
42,1.4735437265688853,0.005565754458912909,1.4679779716663897,1.4646767633301871,0.007013249587284268,1.4576635168244445
43,1.4733413100528487,0.005410345080275115,1.4679309648099086,1.4735553704556965,0.006756838218799592,1.466798531645466
44,1.475140107621392,0.005545754932250707,1.4695943518252161,1.460601114091419,0.007069993394127648,1.4535311142514853
45,1.4754424109447488,0.005542409046814381,1.4699000004622385,1.501759307725089,0.007176063063698599,1.4945832358614084
46,1.4749056115139016,0.005377289919421073,1.469528321794671,1.4717459423201424,0.006721798891140636,1.465024138815583
47,1.475990432915356,0.005326758539623791,1.4706636770434085,1.4859191179275513,0.0066708346303563475,1.4792482734968262
48,1.4747341718319222,0.005459252312682832,1.4692749217700518,1.4749758484817685,0.006623462909677376,1.468352394858523
49,1.4742710244455497,0.005472500702206825,1.4687985239608543,1.4650156668254308,0.006754249783365854,1.4582614132779694
